13	4154
1,2,5,6,8,13,15,22	1
1,2,5,6,7,8,11,13,28	1
2,5,6,7,8,11,13,28	8
2,5,6,8,11,13,28	4
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	2
1,2,5,6,7,8,9,11,13	2
1,2,5,6,7,8,11,13	1029
1,2,5,6,7,8,11,13,14	2
2,5,6,7,8,11,13	6422
1,6,7,8,11,13	2
1,2,5,7,8,11,13	3
2,5,7,8,11,13	9
1,2,5,6,7,11,13	301
1,2,5,6,7,11,13,19	1
1,2,5,6,7,11,13,14	2
2,5,6,7,11,13	1537
1,6,7,11,13	1
1,2,5,7,11,13	1
2,5,7,11,13	6
1,2,5,6,8,11,13	510
1,2,5,6,8,11,13,19	1
1,2,5,6,8,11,13,14	3
2,5,6,8,11,13	1834
1,2,5,8,11,13	3
2,5,8,11,13	12
1,2,5,6,11,13	277
2,5,6,11,13	837
1,2,5,11,13	1
2,5,11,13	4
5,6,7,8,13,28	19
1,2,5,6,7,8,13,28	1
2,5,6,7,8,13,28	4
5,6,7,13,28	9
5,6,8,13,28	22
2,5,6,8,13,28	5
5,6,13,28	31
2,5,6,13,28	7
7,13	563
6,7,8,13,27,30	23
1,2,6,7,8,13,27,30	2
2,6,7,8,13,27,30	8
6,7,13,27,30	3
1,6,7,13,27,30	1
1,2,5,6,7,13,27	1
6,7,8,13,30	423
1,6,7,8,13,30	2
1,2,6,7,8,13,30	1
2,6,7,8,13,30	18
6,7,13,30	45
1,6,7,13,30	1
1,2,5,6,7,9,13	2
6,7,8,13	16
5,6,7,8,13	61481
1,2,5,6,7,8,13	394
2,5,6,7,8,13	1713
1,6,7,8,13	23
5,7,8,13	575
2,5,7,8,13	11
6,7,13	4
5,6,7,13	74097
1,2,5,6,7,13	513
2,5,6,7,13	1893
1,6,7,13	1
5,7,13	1110
1,2,5,7,13	1
2,5,7,13	22
1,2,6,8,13,27,30	1
6,8,13,30	780
1,2,6,8,13,30	1
2,6,8,13,30	3
6,13,30	210
1,2,5,6,8,9,13	1
1,2,5,6,9,13	4
6,8,13	5490
5,6,8,13	123878
1,2,5,6,8,13	291
2,5,6,8,13	920
5,8,13	733
1,2,5,8,13	1
2,5,8,13	5
1,2,5,6,8,9,10,11,13,15,19,22	1
1,2,6,8,10,13,15,30	1
1,6,7,8,9,10,13,27	1
1,6,7,8,9,10,13	1
1,2,6,8,10,13,30	1
1,2,4,5,6,7,8,10,11,13,15,16,17,22	1
1,2,4,5,6,7,8,9,10,11,13,15,17,22	1
1,2,4,5,6,7,8,10,11,13,17	1
1,2,4,5,6,7,8,10,11,13,15,17,23	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,20,22,23,26,28	3
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,20,23,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,23,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,19,23,26,28	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,22,23,26,28	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,19,23,26,28	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,19,23,25,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,23,26,28	3
1,2,3,4,5,6,7,8,9,10,11,13,15,17,19,23,26,28	2
1,2,3,4,5,6,8,9,10,11,13,15,16,17,20,23,26,28	1
1,2,3,4,5,6,8,9,10,11,13,15,16,17,23,26,28	2
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,23,26	2
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,19,23,25,26	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,19,22,23,25,26	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,23,26	2
1,2,3,4,5,6,7,8,10,11,13,15,16,17,19,23,26	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,22,23,26	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,23,26	3
1,2,3,4,5,6,7,8,10,11,13,15,17,23,26	2
1,2,3,4,5,6,8,9,10,11,13,15,16,17,20,22,23,26	1
1,2,3,4,5,6,8,9,10,11,13,15,16,17,19,23,25,26	1
1,2,3,4,5,6,8,10,11,13,15,16,17,20,22,23,26	1
1,2,3,4,5,6,8,10,11,13,15,16,17,23,26	1
1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,20,23,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,16,17,23,26,28	3
1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,23,26,28	3
1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,23,25,26,28	2
1,2,3,4,5,6,7,8,9,10,11,13,16,17,23,25,26,28	1
1,2,3,4,5,6,7,8,10,11,13,16,17,19,23,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,17,23,26,28	3
1,2,3,4,5,6,7,8,9,10,11,13,17,19,23,26,28	2
1,2,3,4,5,6,7,8,10,11,13,17,23,26,28	1
1,2,3,4,5,6,7,8,10,11,13,17,19,23,26,28	1
1,2,3,4,5,6,8,9,10,11,13,16,17,19,23,26,28	2
1,2,3,4,5,6,8,10,11,13,16,17,23,26,28	1
1,2,3,4,5,6,8,10,11,13,17,23,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,20,23,26	1
1,2,3,4,5,6,7,8,9,10,11,13,16,17,23,26	4
1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,23,26	2
1,2,3,4,5,6,7,8,9,10,11,13,16,17,23,25,26	1
1,2,3,4,5,6,7,8,10,11,13,16,17,19,23,25,26	1
1,2,3,4,5,6,7,8,10,11,13,16,17,23,25,26	1
1,2,3,4,5,6,7,8,9,10,11,13,17,23,26	5
1,2,3,4,5,6,7,8,9,10,11,13,17,19,23,26	1
1,2,3,4,5,6,7,8,9,10,11,13,17,19,23,25,26	1
1,2,3,4,5,6,7,8,10,11,13,17,23,26	5
1,2,3,4,5,6,7,8,10,11,13,17,19,23,26	1
1,2,3,4,5,6,8,9,10,11,13,16,17,23,26	1
1,2,3,4,5,6,8,9,10,11,13,17,23,26	2
1,2,3,4,5,6,8,9,10,11,13,17,19,23,26	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,20,22,23,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,22,23,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,23,28	2
1,2,3,4,5,6,7,8,10,11,13,15,16,17,20,23,28	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,23,28	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,19,23,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,23,28	5
1,2,3,4,5,6,7,8,9,10,11,13,15,17,23,25,28	1
1,2,3,4,5,6,7,8,10,11,13,15,17,23,28	3
1,2,3,4,5,6,7,8,10,11,13,15,17,19,23,28	1
1,2,3,4,5,6,8,9,10,11,13,15,16,17,20,22,23,25,28	1
1,2,3,4,5,6,8,9,10,11,13,15,16,17,23,28	1
1,2,3,4,5,6,8,9,10,11,13,15,16,17,23,25,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,20,22,23	6
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,19,20,22,23	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,22,23	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,19,22,23	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,20,23	5
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,19,20,23	2
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,23	5
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,19,23	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,23,25	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,20,22,23	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,23	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,19,23	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,22,23	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,19,22,23	2
1,2,3,4,5,6,7,8,9,10,11,13,15,17,20,23	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,19,20,23	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,23	5
1,2,3,4,5,6,7,8,9,10,11,13,15,17,19,23	2
1,2,3,4,5,6,7,8,10,11,13,15,17,22,23	1
1,2,3,4,5,6,7,8,10,11,13,15,17,20,23	1
1,2,3,4,5,6,7,8,10,11,13,15,17,19,20,23	1
1,2,3,4,5,6,7,8,10,11,13,15,17,23	6
1,2,3,4,5,6,7,8,10,11,13,15,17,23,25	1
1,2,3,4,5,6,8,9,10,11,13,15,16,17,22,23	1
1,2,3,4,5,6,8,9,10,11,13,15,16,17,23	1
1,2,3,4,5,6,7,8,9,10,13,15,17,22,23	1
1,2,3,4,5,6,7,9,10,13,14,15,17,19,23	1
1,2,3,4,5,6,7,8,10,13,15,17,20,23	1
1,2,3,4,5,6,7,8,9,10,11,13,16,17,23,28	4
1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,23,28	1
1,2,3,4,5,6,7,8,9,10,11,13,14,16,17,19,23,28	1
1,2,3,4,5,6,7,8,10,11,13,16,17,20,23,28	1
1,2,3,4,5,6,7,8,10,11,13,16,17,23,28	3
1,2,3,4,5,6,7,8,10,11,13,16,17,23,25,28	1
1,2,3,4,5,6,7,8,9,10,11,13,17,20,23,28	2
1,2,3,4,5,6,7,8,9,10,11,13,17,23,28	22
1,2,3,4,5,6,7,8,9,10,11,13,17,19,23,28	4
1,2,3,4,5,6,7,8,9,10,11,13,14,17,23,28	1
1,2,3,4,5,6,7,8,10,11,13,17,23,28	15
1,2,3,4,5,6,7,8,10,11,13,17,19,23,28	2
1,2,3,4,5,6,7,8,10,11,13,17,19,23,25,28	1
1,2,3,4,5,6,8,10,11,13,16,17,19,23,28	1
1,2,3,4,5,6,8,9,10,11,13,17,23,28	1
1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,20,23	2
1,2,3,4,5,6,7,8,9,10,11,13,16,17,23	4
1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,23	2
1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,23,25	1
1,2,3,4,5,6,7,8,9,10,11,13,16,17,23,25	1
1,2,3,4,5,6,7,8,10,11,13,16,17,23	3
1,2,3,4,5,6,7,8,10,11,13,16,17,23,25	1
1,2,3,4,5,6,7,8,9,10,11,13,17,20,23	1
1,2,3,4,5,6,7,8,9,10,11,13,17,23	35
1,2,3,4,5,6,7,8,9,10,11,13,17,19,23	1
1,2,3,4,5,6,7,8,9,10,11,13,17,19,23,25	1
1,2,3,4,5,6,7,8,9,10,11,13,17,23,25	1
1,2,3,4,5,6,7,9,10,11,13,17,19,23	1
1,2,3,4,5,6,7,8,10,11,13,17,20,23	6
1,2,3,4,5,6,7,8,10,11,13,17,19,20,23	1
1,2,3,4,5,6,7,8,10,11,13,17,23	25
1,2,3,4,5,6,7,8,10,11,13,17,19,23	5
1,2,3,4,5,6,7,10,11,13,17,23	3
1,2,3,4,5,6,8,9,10,11,13,16,17,23	1
1,2,3,4,5,6,8,9,10,11,13,16,17,19,23,25	1
1,2,3,4,5,6,8,9,10,11,13,17,23	4
1,2,3,4,5,6,8,9,10,11,13,17,19,23	1
1,2,3,4,5,6,8,9,10,11,13,17,23,25	1
1,2,3,4,5,6,8,10,11,13,17,23	2
1,2,3,4,5,6,7,8,9,10,13,17,23	1
1,2,3,4,5,6,7,8,9,10,13,14,17,23	1
1,2,3,4,5,6,7,10,13,17,23	1
1,2,3,4,5,6,7,10,13,17,19,23,25	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,20,22,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,22,26,28	2
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,19,20,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,19,26,28	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,19,20,26,28	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,26,28	1
1,2,3,4,5,6,7,8,10,11,13,15,16,17,19,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,22,26,28	1
1,2,3,4,5,6,7,8,9,10,11,13,15,17,26,28	2
1,2,3,4,5,6,8,9,10,11,13,15,16,17,20,22,26,28	2
1,2,3,4,5,6,8,9,10,11,13,15,16,17,22,26,28	1
1,2,3,4,5,6,8,9,10,11,13,15,16,17,19,22,26,28	1
1,2,3,4,5,6,8,9,10,11,13,15,16,17,19,26,28	1
1,2,3,4,5,6,8,10,11,13,15,16,17,26,28	1
1,2,3,4,5,6,8,9,10,11,13,15,17,19,26,28	1
